,DATE,MEDIA,LIKES,COMMENTS
359,2013-07-06 12:15:05,Image,834,6
360,2013-07-03 18:01:32,Image,1037,23
361,2013-06-27 20:28:33,Video,600,5
362,2013-06-24 10:57:06,Image,1473,23
363,2013-06-20 13:12:51,Image,1122,16
364,2013-06-19 12:45:52,Image,851,30
365,2013-06-14 23:53:33,Image,886,41
366,2013-06-13 13:32:41,Image,1102,27
367,2013-06-12 10:37:16,Image,867,28
368,2013-06-10 15:46:32,Image,1439,12
369,2013-06-09 18:24:28,Image,1102,9
370,2013-06-09 13:52:43,Image,929,12
371,2013-06-09 13:52:06,Image,921,8
372,2013-06-06 08:10:18,Image,851,6
373,2013-06-02 13:45:14,Image,1402,19
374,2013-06-02 13:43:13,Image,1003,26
375,2013-05-30 14:00:03,Image,1059,18
376,2013-05-30 13:48:20,Image,829,7
377,2013-05-29 20:37:01,Image,629,12
378,2013-05-28 15:54:15,Image,1461,31
379,2013-05-28 07:50:44,Image,915,8
380,2013-05-27 10:23:06,Image,896,9
381,2013-05-24 13:19:24,Image,1674,22
382,2013-05-23 11:01:04,Image,1414,23
383,2013-05-21 12:39:23,Image,1117,13
384,2013-05-21 12:37:54,Image,855,19
385,2013-05-20 16:50:54,Image,2058,38
386,2013-05-20 08:34:40,Image,878,5
387,2013-05-20 01:03:42,Image,533,6
388,2013-05-19 10:16:46,Image,1321,9
389,2013-05-17 20:19:20,Image,1425,24
390,2013-05-17 14:04:33,Image,1769,15
391,2013-05-16 18:32:56,Image,396,5
392,2013-05-16 18:28:22,Image,690,3
393,2013-05-16 09:03:01,Image,1027,15
394,2013-05-14 18:59:42,Image,879,14
395,2013-05-13 18:39:30,Image,847,10
396,2013-05-13 09:37:47,Image,935,10
397,2013-05-12 23:48:49,Image,1045,11
398,2013-05-10 07:53:48,Image,1569,32
399,2013-05-06 17:04:00,Image,1007,28
400,2013-05-05 15:51:33,Image,1574,16
401,2013-05-02 22:05:21,Image,1320,14
402,2013-04-30 16:25:58,Image,1066,10
403,2013-04-29 20:44:16,Image,1274,24
404,2013-04-28 12:31:50,Image,1199,13
405,2013-04-25 16:06:11,Image,1186,12
406,2013-04-25 00:26:42,Image,843,9
407,2013-04-22 22:53:12,Image,1611,24
408,2013-04-16 20:05:54,Image,870,30
409,2013-04-15 19:34:20,Image,1396,20
410,2013-04-15 15:27:48,Image,1005,27
411,2013-04-15 09:50:24,Image,1806,25
412,2013-04-14 21:35:59,Image,2176,45
413,2013-04-13 17:49:23,Image,1709,13
414,2013-04-12 22:26:29,Image,833,14
415,2013-04-11 13:44:06,Image,1432,27
416,2013-04-10 21:29:59,Image,888,7
417,2013-04-10 19:29:28,Image,1294,11
418,2013-04-09 14:24:24,Image,1744,25
419,2013-04-08 08:48:48,Image,1048,11
420,2013-04-07 20:03:57,Image,1013,21
421,2013-04-04 14:28:15,Image,1074,19
422,2013-04-04 02:01:12,Image,1813,30
423,2013-03-30 09:57:23,Image,2012,58
424,2013-03-28 10:22:00,Image,796,18
425,2013-03-26 14:27:18,Image,783,22
426,2013-03-23 18:51:59,Image,1394,26
427,2013-03-18 22:03:00,Image,1140,42
428,2013-03-12 21:06:50,Image,903,21
429,2013-03-11 15:27:16,Image,770,29
430,2013-03-10 21:49:40,Image,485,5
431,2013-03-10 13:02:37,Image,828,9
432,2013-03-10 03:29:35,Image,1460,34
433,2013-03-10 01:50:48,Image,1108,27
434,2013-03-08 19:57:21,Image,614,24
435,2013-03-03 16:39:02,Image,804,17
436,2013-03-02 19:32:54,Image,524,5
437,2013-02-27 11:48:31,Image,298,40
438,2013-02-27 10:15:19,Image,690,6
439,2013-02-25 12:53:08,Image,538,14
440,2013-02-25 11:05:04,Image,324,6
441,2013-02-22 09:48:55,Image,513,7
442,2013-02-21 13:39:44,Image,490,4
443,2013-02-17 18:30:45,Image,541,13
444,2013-02-17 18:26:04,Image,318,24
445,2013-02-12 14:57:23,Image,210,12
446,2013-02-07 11:00:18,Image,238,5
447,2013-02-07 09:02:57,Image,369,11
448,2013-02-06 12:59:18,Image,430,7
449,2013-01-31 12:06:43,Image,501,9
450,2013-01-30 13:27:20,Image,178,2
