,DATE,MEDIA,LIKES,COMMENTS
253,2012-05-22 13:49:39,Image,1935,71
254,2012-05-19 20:06:30,Image,605,21
255,2012-05-19 12:47:32,Image,230,7
256,2012-05-19 12:36:35,Image,193,2
257,2012-05-10 11:22:51,Image,647,68
258,2012-05-03 20:46:36,Image,638,34
259,2012-05-03 01:06:03,Image,1320,55
260,2012-04-25 14:32:54,Image,297,7
261,2012-04-25 13:44:05,Image,652,23
262,2012-04-12 16:29:15,Image,650,36
263,2012-04-12 16:24:02,Image,534,18
264,2012-04-07 15:33:18,Image,318,16
265,2012-04-02 14:06:18,Image,788,23
266,2012-03-23 16:10:54,Image,122,8
267,2012-03-19 08:55:53,Image,212,6
268,2012-03-09 18:18:53,Image,361,17
269,2012-03-01 14:51:18,Image,1236,42
270,2012-03-01 14:48:56,Image,130,2
271,2012-02-29 19:57:05,Image,310,6
272,2012-02-26 18:45:25,Image,361,25
273,2012-02-21 19:46:23,Image,271,17
274,2012-02-15 10:47:51,Image,181,10
275,2012-02-07 18:29:25,Image,96,6
276,2012-02-07 18:28:30,Image,117,7
277,2012-01-27 21:41:27,Image,180,3
278,2012-01-19 18:56:11,Image,131,12
279,2012-01-11 10:57:57,Image,164,7
280,2012-01-07 00:01:19,Image,147,13
281,2012-01-05 00:01:21,Image,294,17
282,2011-12-23 09:57:56,Image,254,19
283,2011-12-21 20:23:45,Image,118,5
284,2011-12-19 23:11:05,Image,231,21
285,2011-12-17 17:41:33,Image,125,5
286,2011-12-16 17:34:17,Image,204,9
287,2011-12-15 17:49:21,Image,321,18
288,2011-12-12 20:41:06,Image,146,5
289,2011-12-12 17:52:13,Image,94,4
290,2011-12-09 12:55:55,Image,94,7
291,2011-12-07 17:37:39,Image,276,4
292,2011-12-05 14:15:20,Image,163,6
293,2011-12-03 13:39:00,Image,116,4
294,2011-12-01 15:52:05,Image,132,7
295,2011-11-29 23:04:40,Image,192,11
296,2011-11-29 22:58:05,Image,147,4
297,2011-11-29 01:24:20,Image,403,30
298,2011-11-29 01:15:08,Image,276,55
