,DATE,MEDIA,LIKES,COMMENTS
299,2016-12-08 01:08:38,Image,548203,2150
300,2016-12-07 10:36:01,Image,276901,1148
301,2016-12-07 09:20:27,Video,182503,923
302,2016-12-06 16:43:29,Image,358747,4122
303,2016-12-04 15:08:39,Image,100803,612
304,2016-12-03 13:25:48,Image,650314,2552
305,2016-12-01 19:07:24,Image,269687,2954
306,2016-11-26 18:13:01,Video,297546,3770
307,2016-11-26 09:14:29,Image,377802,6015
308,2016-11-26 09:12:35,Image,382299,2419
309,2016-11-24 21:16:34,Image,108696,1084
310,2016-11-24 13:22:36,Video,495391,11077
311,2016-11-24 00:26:23,Image,345642,2186
312,2016-11-23 23:42:49,Image,295369,1336
313,2016-11-19 21:33:27,Image,349910,5391
314,2016-11-19 16:40:59,Image,85183,346
315,2016-11-19 16:38:16,Image,186853,401
316,2016-11-16 19:48:42,Image,229448,2113
317,2016-11-15 16:22:48,Image,349749,2225
318,2016-11-13 21:19:12,Image,513801,4409
319,2016-11-10 22:31:04,Video,244854,3733
320,2016-11-10 20:52:25,Image,556054,2605
321,2016-11-10 16:44:42,Image,684669,3148
322,2016-11-09 12:06:12,Video,176333,6759
323,2016-11-06 12:07:57,Image,539713,7678
324,2016-11-05 17:37:34,Video,152339,1511
325,2016-10-31 14:17:19,Image,110740,5662
326,2016-10-31 14:15:50,Image,237684,2775
327,2016-10-31 14:13:36,Image,110062,981
328,2016-10-31 14:12:10,Image,157606,628
329,2016-10-31 10:57:58,Image,331431,2412
330,2016-10-31 00:33:24,Image,348139,2241
331,2016-10-31 00:32:15,Image,266302,2160
332,2016-10-30 22:44:27,Video,113583,2029
333,2016-10-30 22:38:29,Image,502163,7370
334,2016-10-30 21:35:07,Image,190209,1520
335,2016-10-30 21:33:14,Image,112884,872
336,2016-10-29 23:43:23,Image,379073,2904
337,2016-10-28 13:09:57,Image,368882,1332
338,2016-10-27 09:42:12,Image,230356,1106
339,2016-10-26 14:22:10,Image,690025,5012
340,2016-10-26 09:47:09,Image,747016,9098
341,2016-10-25 12:04:34,Image,372960,4030
342,2016-10-24 22:46:24,Image,143446,1317
343,2016-10-22 18:40:30,Image,618890,6529
344,2016-10-21 17:20:33,Image,143742,713
345,2016-10-19 18:51:45,Video,251120,2933
346,2016-10-19 09:54:19,Image,452047,4735
347,2016-10-18 15:16:23,Image,93598,1325
348,2016-10-18 12:30:19,Image,392620,3209
349,2016-10-15 22:48:14,Image,282278,1794
350,2016-10-15 18:24:26,Image,206079,1485
351,2016-10-15 18:22:51,Image,301846,1242
352,2016-10-15 18:21:43,Image,155650,448
353,2016-10-14 23:43:51,Image,334275,2229
354,2016-10-14 11:32:35,Image,334633,4510
355,2016-10-13 23:50:50,Video,224434,3412
356,2016-10-12 19:15:22,Image,166219,1237
357,2016-10-10 10:27:10,Image,196812,1065
358,2016-10-08 23:23:19,Image,361385,2855
359,2016-10-07 20:32:16,Image,332924,1550
360,2016-10-07 20:26:51,Image,484185,2000
361,2016-10-06 20:26:50,Image,132932,490
362,2016-10-06 11:39:00,Image,326776,3171
363,2016-10-06 11:32:28,Image,151557,1260
364,2016-10-05 08:28:46,Image,133850,613
365,2016-10-04 21:07:15,Video,388283,11813
366,2016-10-03 20:37:08,Image,318340,2170
367,2016-10-02 09:55:00,Image,464363,4099
368,2016-10-01 16:02:41,Image,350263,3072
369,2016-09-28 16:42:25,Image,68636,567
370,2016-09-28 16:40:18,Image,79125,277
371,2016-09-26 17:08:27,Image,215391,2514
372,2016-09-25 22:51:52,Video,61038,569
373,2016-09-25 22:51:47,Video,53517,290
374,2016-09-25 22:51:04,Video,48940,225
375,2016-09-25 22:48:53,Video,63845,330
376,2016-09-25 18:43:51,Image,88161,370
377,2016-09-25 13:46:22,Image,350380,2188
378,2016-09-25 11:09:00,Image,363141,3150
379,2016-09-24 16:23:10,Image,229054,2431
380,2016-09-24 13:09:09,Image,492912,2491
381,2016-09-23 21:05:57,Image,416237,1561
382,2016-09-23 20:16:06,Image,124717,356
383,2016-09-23 12:42:00,Video,155599,1023
384,2016-09-23 12:39:12,Image,282431,1378
385,2016-09-22 15:20:19,Image,341947,3293
386,2016-09-21 10:37:02,Image,111077,663
387,2016-09-18 21:10:25,Image,308718,1658
388,2016-09-18 14:57:43,Image,363435,996
389,2016-09-17 09:38:04,Image,366605,2355
390,2016-09-16 22:22:25,Image,195820,413
391,2016-09-16 02:08:55,Image,290738,2852
392,2016-09-15 17:11:26,Image,215029,3630
393,2016-09-14 13:49:52,Image,363530,3149
394,2016-09-14 13:35:30,Image,241436,1323
395,2016-09-09 17:41:37,Image,469123,3401
396,2016-09-08 11:04:43,Image,207804,919
397,2016-09-07 13:27:24,Image,95000,688
398,2016-09-07 11:03:37,Video,285249,7152
399,2016-09-04 20:03:12,Image,381071,2551
400,2016-09-04 14:55:46,Image,480690,3435
401,2016-09-03 11:00:28,Image,234423,3947
402,2016-09-02 14:45:16,Image,183739,1293
403,2016-09-01 19:47:59,Image,526291,3730
404,2016-08-31 14:45:12,Image,510483,5037
405,2016-08-31 12:29:20,Image,180497,835
406,2016-08-31 10:17:59,Image,426798,5745
407,2016-08-25 11:33:14,Image,199762,2634
408,2016-08-24 11:08:11,Image,107398,1500
409,2016-08-23 21:37:12,Image,196896,1945
410,2016-08-23 21:29:50,Video,189754,5164
411,2016-08-23 11:30:07,Image,626602,5598
412,2016-08-21 21:31:37,Image,239742,3791
413,2016-08-21 18:53:50,Image,72918,1637
414,2016-08-21 12:15:23,Image,290957,3933
415,2016-08-18 23:08:35,Video,382395,5581
416,2016-08-18 12:44:53,Image,218122,1998
417,2016-08-18 12:41:15,Image,198360,1397
418,2016-08-16 21:15:57,Image,156227,1622
419,2016-08-14 20:13:02,Image,235436,2171
420,2016-08-14 16:00:08,Image,306793,3145
421,2016-08-14 15:54:27,Image,188602,909
422,2016-08-12 22:15:44,Image,126949,2304
423,2016-08-12 21:29:25,Image,248859,1919
424,2016-08-12 19:36:50,Video,268657,2830
425,2016-08-12 12:47:43,Image,304947,3195
426,2016-08-12 09:08:58,Image,311372,3601
427,2016-08-10 16:36:36,Image,421171,6042
428,2016-08-10 08:30:53,Image,132858,1151
429,2016-08-09 18:38:40,Video,212010,2512
430,2016-08-09 17:22:52,Image,226071,1196
431,2016-08-08 15:39:34,Image,218110,3247
432,2016-08-08 15:18:37,Image,284494,6016
433,2016-08-07 15:49:00,Image,393336,3374
434,2016-08-07 11:57:56,Image,90497,666
435,2016-07-31 19:47:55,Image,104469,4521
436,2016-07-25 19:55:08,Image,93298,3397
437,2016-07-24 23:19:59,Image,269860,2395
438,2016-07-24 17:24:02,Image,237728,1308
439,2016-07-23 17:42:17,Image,210761,1078
440,2016-07-23 17:35:13,Image,438465,2705
441,2016-07-23 13:49:14,Image,101081,592
442,2016-07-23 12:34:29,Image,399488,2328
443,2016-07-22 00:14:47,Video,28811,661
444,2016-07-15 13:26:04,Image,366669,3858
445,2016-07-14 12:17:28,Image,559371,4696
446,2016-07-12 15:45:16,Image,544243,14277
447,2016-07-10 16:05:20,Video,334373,7287
448,2016-07-10 12:22:06,Image,517587,3461
449,2016-07-08 12:26:30,Image,231390,3740
450,2016-07-08 12:15:56,Video,348648,8817
451,2016-07-07 12:24:43,Image,204018,1752
452,2016-07-04 10:44:00,Image,299170,6882
453,2016-07-01 17:16:25,Image,272851,2865
454,2016-07-01 17:14:13,Video,164366,1524
455,2016-07-01 13:07:53,Image,874015,10205
456,2016-06-27 10:32:30,Image,581075,6080
457,2016-06-26 12:03:22,Image,506609,3655
458,2016-06-24 11:18:46,Image,842138,10598
459,2016-06-24 11:01:46,Video,409030,12421
460,2016-06-22 18:28:45,Video,355524,6798
461,2016-06-22 18:25:15,Video,416541,4920
462,2016-06-22 17:23:42,Image,766294,11040
463,2016-06-21 16:47:06,Image,488994,9167
464,2016-06-20 17:16:58,Image,981034,49569
465,2016-06-20 16:42:20,Video,869686,34834
466,2016-04-16 23:06:15,Image,314808,85758
467,2016-04-14 23:15:33,Image,299491,8545
468,2016-04-13 12:41:21,Image,747097,12689
469,2016-04-12 22:06:41,Image,197876,2059
470,2016-04-12 12:01:59,Video,380887,34792
471,2016-04-11 15:16:38,Image,244462,2073
472,2016-04-10 18:57:38,Image,206168,2001
473,2016-04-08 17:52:24,Video,242671,9920
474,2016-04-08 17:46:27,Image,89726,386
475,2016-04-05 22:57:41,Image,230460,4297
476,2016-04-04 20:40:34,Video,390005,14111
477,2016-04-04 20:40:11,Video,268950,7188
478,2016-04-03 22:19:41,Image,227059,1167
479,2016-04-03 18:59:14,Image,201870,1757
480,2016-04-02 15:05:10,Image,170374,3104
481,2016-04-02 14:28:58,Image,146616,1509
482,2016-03-31 11:36:32,Image,194398,1627
483,2016-03-29 23:46:16,Image,256418,2880
484,2016-03-27 00:08:40,Image,304137,5409
485,2016-03-24 18:18:23,Image,185066,1753
486,2016-03-23 17:20:37,Video,155551,2242
487,2016-03-20 13:19:25,Image,223018,3308
488,2016-03-20 07:51:16,Image,289600,2387
489,2016-03-17 19:29:13,Image,207100,2420
490,2016-03-17 12:36:18,Image,300944,2810
491,2016-03-14 13:50:11,Video,285315,7619
492,2016-03-14 13:48:53,Video,322145,21795
493,2016-03-13 23:05:06,Image,234843,1227
494,2016-03-11 18:30:27,Image,329088,4261
495,2016-03-11 18:28:29,Video,317842,6413
496,2016-03-07 00:22:49,Image,268158,5275
497,2016-03-06 15:25:29,Video,329058,26195
498,2016-03-05 14:06:34,Video,346238,15056
499,2016-03-04 12:59:34,Video,214880,8418
500,2016-03-02 00:51:07,Image,102732,933
501,2016-03-02 00:35:00,Image,199999,955
502,2016-02-22 16:28:57,Image,217054,3775
503,2016-02-22 00:20:51,Video,375669,17925
504,2016-02-21 20:09:56,Image,236987,3360
505,2016-02-18 12:21:52,Image,189277,1418
506,2016-02-16 14:48:19,Image,301335,3148
507,2016-02-15 21:55:20,Image,329123,4554
